Venta Real,Venta Predicha
4361.0,20847.53894848485
159398.4,17384.15854265108
1008.9,2575.0518999999967
598.68,1482.8838433333322
1583.21,4609.478622889629
6937.91,3407.0325747619045
4532.23,4198.891795238094
302090.58,158586.2152666667
1222.68,2921.990536666668
749153.28,92446.78945628203
2868.52,2980.927654603174
30900.2,56768.332749999994
20025.6,6481.466599999994
89368.4,120438.63767348963
23144.0,25665.97263333333
2730.0,5092.573112500001
2615.21,33259.26133666671
65755.2,63051.5303131314
11172.0,20494.111709721656
24078.6,13132.59966666664
2543.2,2701.430400000003
3696.03,3703.5673200000006
345.75,3627.636261666667
3266.55,1645.3346
22716.0,65057.58900000005
7253.4,57808.86256000772
97335.0,138262.17900000015
5524.8,9613.527726666662
11738.0,33817.05125436508
115350.0,115350.0
5700.08,4982.132999999996
6159.78,33649.01579095544
2568.6,39270.72872333331
69566.28,53648.739845102245
5358.97,4427.8662
3427.2,2463.5067800000006
118708.2,91547.64303333334
862.5,5206.012895080083
14716.32,12367.658000000005
6253.89,2461.46246333333
709.8,12772.646502799422
1518.55,1953.2949858374961
13686.99,18749.21916666664
151973.55,149693.94680000027
19939.2,54487.94544950161
7624.79,9348.323300000004
5960.0,35046.818669841276
1111.5,2261.7193299999994
9216.46,11039.641852606665
14448.0,55841.582186666674
54710.49,24501.29165078432
2781.6,4488.494323602484
102363.64,69379.53103272892
2529.07,7861.059547261901
9074.22,5384.733799999998
13119.5,30631.30955952379
5871.24,7897.28843363149
12425.2,27136.655875000004
133681.32,42410.10854404756
23826.6,45504.96220000005
13881.0,35177.831505260634
18408.3,17680.403542987024
3225.6,9508.235734285714
186536.0,118037.93305212844
5241.6,18327.660715644357
9886.32,26098.50817
329.4,2069.056433333333
6930.45,5053.251950000014
24546.0,6442.7239
56635.2,1110785.5162
26556.0,123807.96858999999
30206.4,12232.67503904761
15351.12,15351.120000000032
5057.28,4522.244690000001
70448.72,38091.17697424909
6079.5,5301.355400000003
36547.36,17991.041728571417
13213.2,24203.541399999987
16376.8,28712.360000000004
31521.6,5355.1719
98637.09,29483.1857095238
28640.7,104819.98610000001
96213.15,86217.54110892858
29612.0,81776.42228571427
188887.5,153623.63619999986
24233.06,8973.14000761905
2780.03,4104.317400000004
37589.4,129696.80179974742
5777.6,58112.194733333374
5760.0,10665.84203938395
6510.72,2941.2711357142894
1276.0,16042.681107857214
23240.0,21892.304803521638
213465.6,106154.60228722407
10638.6,10011.286100000008
947.1,2039.76842
9020.0,58422.01723968247
73823.6,66070.29744999991
7518.35,6197.37065284209
5534.84,4456.306880000005
8899.2,18581.901134486005
17568.32,17012.98808095238
27864.4,23274.123099999964
2298.0,1410.5550999999998
147200.0,165837.04595052538
7394.04,3142.197949999999
42726.01,39460.323280238124
19306.82,18134.962723333345
34370.0,62718.14764491299
15964.38,17041.513618690456
56012.47,29305.464036904774
83140.16,164186.2058999999
504.99,2812.2350064285697
179639.68,17946.856967227228
19180.56,18760.217199999992
4295.75,3653.1147607034627
940.21,21846.02389999998
152310.0,157715.85863154623
16023.14,27072.10366398206
47350.44,38362.758900000015
1287.42,1497.3880900000022
34347.06,24060.843075366454
689.25,903.4045900000002
87540.0,3752.311721367243
4067.0,4630.352344523809
18501.75,82800.73116666666
64432.8,56005.32465464533
6328.8,10949.803900000004
9622.69,11813.742148333322
319.2,1758.9361999999996
8461.48,4051.938271666664
10130.92,18261.275022543294
1126160.0,817305.6770999997
1705.97,15706.379999999981
1621.08,5606.689118095238
28770.84,150693.01816686505
7627.2,6750.377891293023
10608.0,8245.3689
0.01,0.0145068253968254
31105.79,18094.53856733238
32271.12,10824.493893333329
94194.6,183119.78319999974
7148.8,14643.592160000007
191016.0,135874.46974000006
19735.53,8406.167770930737
2814.25,8212.715994126986
108127.48,270509.43685228477
892.8,904.4588999999997
2759.01,2006.9767999999995
245160.0,41438.98154596039
4055.93,7369.06434095238
8168.27,10039.579600000001
2921.88,11064.51246802489
22977.07,37748.31278999999
236611.8,179375.90060000005
719.7,1023.8913633333327
68290.88,108612.66468054717
1450.08,1198.6581833333316
930.72,2594.6172999999976
2520.0,16618.369679923413
1065.6,13732.006580108779
38687.04,43133.88995000002
1896.96,3048.5556190476195
35469.96,40844.978811666624
1296.48,3854.511142127023
3987.0,2480.4570368437126
4160.53,4982.600963492064
4782.64,8083.287000000004
9504.0,11356.374630833334
3607.34,7286.5956642857145
12966.94,19810.51919984988
2227.4,2161.395993333333
5103.0,5491.114132142859
530352.0,164333.08351111115
75646.5,22425.815400000014
41814.74,155159.43246976208
9867.77,9793.694400000008
15384.0,34819.207433755415
8208.0,16160.561498928564
38845.93,38103.33912000001
1189.98,4445.320369926464
138260.4,88025.53097289942
13968.8,10829.411402500004
5409.4,4754.902988383838
989.54,5730.202299999999
528108.0,457713.84455000015
178512.4,41033.53783246033
26802.01,18376.400799999992
24748.76,115358.69262333337
5203.2,4024.9459333333343
2105.04,21583.599151666676
2197.93,2036.4003394961985
1140.99,2152.5281550000013
794.88,1091.7352597802194
22517.28,25147.188021783084
8366.28,13663.73128984127
1467.9,1457.9466999999977
118768.21,226984.53890967992
1651.2,5818.296810054943
3642.24,25182.293926666676
17291.52,273260.53626460396
26500.32,24928.428899999995
4472.0,930.8368000000008
19460.0,38703.1879
42744.8,41892.68583953209
1349.16,3230.321473134921
26568.9,5627.9504272222275
4226.52,17322.25909902599
304033.55,240095.78965347077
337.36,529.9206000000003
1749.24,3246.157599999998
16722.3,119562.77513593441
55280.88,86230.18210333335
4496.0,6674.285238095239
2885.45,2119.026346785716
18432.0,18581.901134486005
2129.85,2095.690975714287
8955.0,4139.4121000000005
1521.32,2108.2902695238117
5009.4,2822.029699999999
1779.6,1814.4024999999997
4642.65,4642.650000000008
1185.1,2023.939774999999
537.27,953.4028240476185
752.73,10100.802771428565
63264.8,63748.38757345885
1420.8,2340.4288
34076.16,30400.645208611117
5455.6,185828.81277666672
3019.5,1558.4223566666662
16337.6,7415.620889950328
7678.32,6093.443008095238
13763.3,12928.948751071432
3667.62,986.9616583333321
25977.6,37351.86801714288
2164.8,6967.291833333334
21330.48,20050.17513999999
43501.49,70634.05012285715
70278.95,30739.03003190479
13382.4,9409.216785714281
2419.2,2579.942533333333
581.82,615.7991057142858
128500.0,61123.84736426906
43306.56,169556.31854261897
3252.48,2933.148414999999
5167.8,8662.228491696082
6224.0,4686.372116666668
1518.3,1621.387226666666
9781.8,5764.610566666663
7854.0,4043.1037250000004
138125.0,10419.531870952385
320.45,604.7947393650792
755.5,1662.958327337662
502066.32,511907.4583
1131.84,1226.7860999999978
3229.88,3181.997463769841
59256.0,128341.94449675443
24659.26,25027.724697619044
1873.57,2836.5724000000005
8988.24,4391.039360515873
33604.96,15835.896008333322
243126.88,80367.68970000003
138112.0,162379.65371428573
147339.67,91585.00303241989
3315.69,5254.596920000004
44348.85,12862.667250000013
1495.04,2629.832783333334
20381.49,21664.96459999997
2241.82,1725.2785000000017
7828.8,15059.802000000003
38750.24,25789.764053333332
768.6,1841.0628304545462
2738.38,2559.149995
27913.6,40252.541987323784
11799.0,38455.05947797149
104897.1,37692.580662606844
3553.0,6516.207636836348
5573.55,1511.0365333333327
980.28,17005.7644
11888.43,10572.084300000013
37654.96,9037.010000000013
27084.0,156861.4112095923
4328.2,6678.207500000002
4793.2,17400.06426736894
31584.0,33820.80539999998
75147.0,163931.30197142868
60712.56,170977.32106476207
57093.4,357012.2390895914
2314.4,5113.859381269841
2822.4,4320.214857142858
5793.39,5418.122635833334
1987.5,1743.8698100233096
1097.25,1115.115763145205
8237.7,10831.896764484129
36158.4,103094.18997650342
12472.86,18468.68906263526
48324.96,387651.6883010529
5443.2,12401.661936666664
1355.75,875.2108812576313
2519.4,7225.837286666673
23402.4,23508.418874999996
13498.17,12521.955100563353
35583.47,33646.05790000002
1377.6,1073.4162033333328
26943.84,34741.46923165949
6501.0,4109.542221428571
1708107.78,916217.4192142853
5538.96,7844.021036666664
4376.4,5758.866900000007
2892.7,1732.3193444444469
15532.8,23455.05472554113
16620.0,331231.07171699405
50366.64,19873.91149999998
37514.38,35997.95108129792
20665.6,12848.673193258674
4532.2,3696.3469499999983
1952.13,4420.259176421043
1477.06,1684.8863000000013
773280.6,73091.2096042857
39603.96,31069.418407301568
7088.4,16915.62707952991
2425.5,2252.644433333333
3148.74,7092.107228333334
10116.0,5053.1385833333325
8257.98,13735.00031253763
9476600.0,1793826.089397508
5702.4,10047.355705158729
1740.8,2298.3338666666664
14820.0,55145.50250273061
9275.77,18567.671391120835
648.0,1168.5996623376623
1376.53,1756.3094760245306
1710.5,2428.3657433333337
49252.89,365773.8383126647
4554.09,9878.156516666655
1503.6,3158.65642020202
59024.0,39895.16478285717
31616.0,116806.17809999999
19817.26,17163.183100000013
25478.18,39378.55285787431
957.6,912.1432000000005
21144.0,33887.859535353535
3284.4,4900.880964355644
2276.1,9022.585528571428
84477.28,59651.88663333334
19584.0,17371.841335507248
1794.0,12363.51060000001
7515.2,8072.024267332668
3378.48,28656.058638439594
1766.4,3468.9916
8981.28,16086.50498285714
1568.0,1733.0556000000006
41405.76,43313.78400276677
6164.82,71006.53063760098
2959.09,1888.2126200000025
12416.32,12357.526299999992
12623.52,27690.547947552433
9121.98,3469.7054433333305
1046.4,1822.3378476190483
10557.0,8445.646640714294
21025.55,1067218.116563334
1164.72,2163.06248481685
1588.76,7753.921228976304
16723.3,12877.872713095236
4095.0,6818.002754603176
3855.37,3541.771177633477
6657.95,5365.350797380957
9904.5,9533.732974675326
70838.16,35598.18574084055
1358.87,8001.234897943171
9769.26,15960.56331785715
11014.06,6854.868375000011
864.8,1320.7989104761905
111069.29,249859.70927321128
81739.24,152496.94966238114
657.0,3230.2983428571415
2542.81,2544.513899999998
676188.0,624740.8390476191
38380.8,18924.717622857126
2829.6,2949.5590428571422
1065.79,4004.1723733333342
78211.76,98372.26200000003
15523.2,46998.676599999926
598422.64,1725593.4208561904
1480.68,2050.3287999999993
10989.0,61925.01304061565
24880.09,24145.591155396844
564784.66,220596.26789218967
104958.0,16888.577700000013
41602.0,77217.354094958
17654.8,11000.541519999997
4329.62,6910.12714333333
9056.16,7333.505306666668
45207.4,18227.801033333348
27038.68,7521.015492465524
8781.8,15845.785800000005
1808.18,4764.446138333335
312622.46,96369.42966571433
934.2,1205.389700000001
5301.82,7523.427206666667
40920.0,11098.153513191095
36580.1,68334.65085329162
1650.0,2065.736445339105
76729.09,245823.1761186907
8222.4,6733.904927619053
6967.8,4212.849608333334
12532.8,23075.182116666674
3106.48,2182.5165904761907
2245.29,5757.542814999999
1059.3,1175.6008909523819
2835.84,4076.2103133333308
12432.0,31564.11615833333
117000.0,113814.40104559525
44536.32,29447.18052
1367.27,1826.3352071428556
237958.41,27579.47998550845
44009.6,62257.91337090916
2116.42,14705.23982974748
1368.0,3266.683825
74883.24,577898.8707800014
3591.0,6185.274789616566
3695.87,649.0780711111103
373.1,950.7237828571425
225475.2,185154.96499016546
1505.22,1789.4117899100902
2845.92,3221.1799499999966
6481.89,3629.5127902380955
204367.8,188371.87646666693
15903.1,10281.579000000005
12188.0,39706.008499999974
102461.65,310090.2521671429
4305.0,536.0807547619052
151095.88,140073.22317772172
11901.6,16749.813850000017
3506.78,3616.1739000000043
3127.64,9054.871406666665
40839.68,11965.653906666672
41808.0,78892.4847904762
3066.25,8960.277060714285
18160.8,30466.0073317749
40224.0,41854.67935416667
84962.97,206954.0429633463
1323.74,1607.5494598484852
4732.2,19973.81949894778
3108.6,5935.761840000004
287280.0,43808.144090940674
930.0,5793.376290287491
2277.66,5880.194799999995
71881.92,122226.1647
1804.96,1810.7286792857153
8302.81,35036.92203986905
589.86,1076.2629614285725
2729.16,3335.1489933327766
9746.56,9215.719504523811
3953.6,2059.699680000002
6935.04,59140.54355376403
1339.2,1745.5943402380942
470.4,1131.7999000000013
57280.0,63863.38362594624
6497.84,4357.1359535837
2876.69,5588.9410675
39680.52,43313.78400276677
341664.84,656886.4186816704
44167.2,31251.499600000046
45133.2,15844.4618525
3718.86,3525.2503999999935
25607.25,30599.83571166668
254655.0,540688.6452
2783.88,4015.5058626190516
646.38,2267.733542856735
7242.9,51934.292233333355
17169.32,6113.5046462212085
15040.12,26274.322822933755
1164.8,2654.34436
1943.8,10724.427827963973
5931.75,6579.540963095238
57520.66,21264.041099999995
396.0,712.0320999999999
97968.0,32165.19043404635
115482.0,81073.11660000001
431802.72,484015.6857166665
2619.48,3375.3895800000023
25388.0,20289.30272222222
47862.0,44682.44319094116
27750.15,20733.8774697186
6309.6,1216.9254499999997
43525.29,43525.29000000003
44550.0,4893.349494100874
2425.0,3209.8390429015435
2011.2,2080.3672999999985
29394.4,26739.104839214193
142809.92,719139.0528583333
378.38,3260.2047995238113
19792.08,103095.20277999999
553.38,545.0308999999992
1628.04,4552.282846086696
2145.6,3952.4953285714273
68827.5,23905.27857714286
445.63,986.6380930735929
12558.0,50116.13909389993
2103.75,1232.447399999999
3297.52,2190.562289999999
6201.52,41359.865331706365
2207.21,12905.0814
8904.0,25516.593995588733
9616.2,8766.496024999993
80227.84,36418.98584424243
36518.4,66009.43131992944
3231.85,2210.3300584523818
4252.8,8840.736499999999
1547.0,2861.758499999998
106630.67,361519.2962811225
111826.86,114450.35085866519
6380.22,6172.648444999987
20304.0,48779.96676623376
3660.0,2421.18988
19008.0,464697.3932266667
635436.0,108135.05170000001
27850.09,24712.300232788595
9322.3,46243.13179999997
32100.1,19114.8885132752
2883.12,2431.2473799999993
928.0,928.0969166666666
50514.5,217564.2577633334
21068.93,30757.02518083332
9030.0,40054.22564249638
27989.28,56131.56679166668
2008.8,12311.890171428588
95065.6,74539.44339999995
779.0,4460.341825
2328.0,3291.9453571428603
40516.69,29662.009989565704
79344.0,30067.097000000005
4053.0,2631.298060780562
4506082.56,9822329.996480001
12611.16,4673.5234000000055
7336.56,46317.956960000025
7791.32,1932.7317432142872
14196.6,10053.305749999996
45508.8,113565.00608416674
1729.09,1473.4391926984122
3387.27,1642.0849000000014
6799.92,10150.197345238097
1734.88,1654.5612453746257
36727.68,104291.6400499999
515.27,893.5315999999999
7181.16,10576.04105666667
2765.04,2656.236865714285
804.37,12110.865507513321
2165.76,5925.83271774892
6078.77,151688.40506078413
9367.0,10802.959399999985
2868.0,4280.490450000001
219993.4,46363.77338980465
42023.52,10666.69496
157228.8,215963.92680888888
1547.28,3640.0401
110400.0,95689.42027917391
28644.0,25230.51007224049
1758.35,1880.317960991578
2398.44,11386.35039956708
2005.92,2494.22313047619
480.9,2481.0210000000025
8824.8,18686.16018666667
21365.1,29252.392927895038
43230.0,54587.94883880562
60510.24,47519.52149999999
19333.67,22130.326095595236
2176.37,2414.62475
7353.6,13426.22459999999
12694.0,25211.799017701458
407778.0,14683.952986557888
27054.54,35762.530983203455
190817.28,34883.209480519494
4265.12,11076.407536031751
31646.1,80452.49319550842
2087.4,4335.537638822218
2244.79,2491.2509345238095
28350.0,61804.40089999995
32552.28,41361.852791402576
7548.0,9154.001419047623
15661.49,7946.470735238093
12990.0,10325.7525
1842.0,2812.802367099569
9561.6,4690.709746593409
6265.8,7722.876527922082
13328.0,17274.57233333333
7887.6,24278.366666666665
7697.86,23443.911400000015
1350.72,897.0577733333334
135350.32,72495.26844318179
5701.8,13287.982875757583
259263.36,157299.91397746265
813031.0,108912.37911976807
42656.57,50122.578745990264
17956.44,63484.66293500348
2583.9,1775.3586033333333
2806.0,2520.918342619049
34261.92,175978.88403333322
105420.64,100389.22894963282
17433.55,5437.7088
45150.84,34110.17441454544
37652.44,39784.74920678817
57090.9,428973.60349999997
1025.0,7169.5927641414155
1065.33,1294.8265000000008
43079.4,25073.85314272782
384367.5,56827.316551695534
14657.5,16067.902233333329
73820.88,36732.67853999994
16428.02,16723.346716666674
3253.48,41942.95584833334
1350.0,1875.0801666666666
18433.61,11233.119800000002
71971.2,48391.681472727265
1211.9,1893.6149800000017
8370.97,40808.904776336014
12106.68,7635.0762163564295
52366.59,18161.55923738095
1778.18,3265.2372082972574
42280.0,12751.824114999994
92206.15,70679.64204999997
96288.0,198331.01220000006
8093.4,19999.65577039405
8856.0,11384.059714285715
13807.5,10234.660067398157
83782.8,25810.788349999995
8011.08,20655.81476206894
360462.81,199772.5518953571
628.8,108436.46146571424
20970.48,60699.57327999999
2590.91,1655.2076600382952
1994.92,17174.70902502163
3939.0,4204.403499999999
35150.0,94431.37326984125
17253.6,14098.123306666668
7647.5,35541.052800000005
3164.7,40795.49830999999
13722.71,4372.393656203379
7498.98,456160.50839751965
15050.0,9690.898232142858
13142.4,4512.099299999993
26562.0,6427.564322539684
11718.0,49791.727077620904
8191.12,7607.9072538095215
13301.21,8160.067139999992
2841.3,913.6977
591.32,540.1007029761904
153324.3,8911.632150000003
3920.0,9180.70825
2273.39,6618.514488873592
11293.55,3754.784035000002
5150.08,8001.491299999999
61488.0,60139.06759999999
1154.54,1484.9702049999992
24813.73,11931.530382857143
783.0,778.9476399999999
11880.0,50654.89209793289
3154.8,6276.374200000003
2458.8,8201.706638095226
3249.0,7345.321811825399
273067.2,87744.6258133334
32518.48,14753.523265238084
24866.77,5692.498899999999
47162.5,195705.3395452137
23373.0,106772.34177090907
28728.0,47284.36953146853
96037.19,64476.87547178571
1530.9,2202.1200666666696
134822.73,109184.90100643242
5104.35,1596.0363600000005
2046.8,8848.690241115042
19908.0,17328.614175402094
53184.15,69270.51275833335
13998.4,10191.735686666667
32691.6,9723.066473095243
1388.2,886.914259523808
53837.0,106268.49755341272
165305.7,64473.450039768824
37487.6,14578.86210000001
4131.76,14732.724866051645
11645.26,17777.00694198414
10310.4,7092.703206493502
7204.8,17679.093942857144
15139.2,8593.823872857138
14538.88,3869.7402000000016
86619.15,50085.65141842116
29451.6,27666.01349999999
1892.1,490960.2232552379
24887.04,718350.1201600007
5072.76,4285.0965034126975
1207.26,2578.7867333333356
13180.0,73701.12213761901
41027.44,41223.430799999966
4675.0,10024.569389632034
7286.4,1943.1577942857164
50390.86,47931.2277590837
16361.42,198519.28367521963
16196.0,59850.704642857134
34502.24,20065.529600000038
18132.9,2126.426553809524
12902.15,5649.694023333336
1254.75,726.3806400000001
1406.16,1274.435625
9762.54,11270.911106666665
238921.2,186597.34781437018
10860.7,3559.5355871062247
55446.71,46076.80325581703
305.62,863.5256049999992
83023.14,160790.47782166666
7307.4,9445.65643333333
5242.98,13561.355948571429
745.5,6214.186199999999
2600.4,3053.7712380952375
5275.2,5222.76296
4786.08,3086.8941016666654
12823.65,12166.1303
1318.98,7682.291999999988
466727.27,242581.4894405557
118204.96,178420.1910499997
11594.63,8205.8817
25586.78,12623.33016904762
8814.96,12104.551501318685
1405.78,3368.8961933333335
6073.76,14457.767951442933
102865.2,43471.60190071429
28663.2,118775.3982339249
52054.22,37507.50974188672
9818.18,3079.736328333328
10781.4,24711.71192857143
20075.4,10742.481900000002
1414.8,3139.889097274946
1923.6,12138.241106666666
14806.8,11434.807834285713
10539.78,9566.881419123376
1885.09,2582.4029778571403
1487.21,15055.82366666667
13170.25,33684.602799999986
40796.0,10649.332699999994
13351.8,22504.47526205642
6402.4,5527.108042380947
4072.0,81115.57423228161
4763.04,35027.70004548699
35468.8,55963.00566666659
13735.49,138621.15146919052
16800.0,8699.231099999999
1529.85,22450.320175493
2317.56,19076.92274969698
7090.8,5824.856500000003
29284.32,103164.82171321414
56137.5,12877.651078571427
2619.54,5357.584743324601
4845.96,6957.399560000004
16954.0,7768.272900000004
5490.25,10112.985647744943
39846.24,34158.55629857495
822897.6,196604.06171500002
45006.0,121533.64052500008
110166.0,89845.84699999994
8203.64,13221.219403571427
21063.0,55561.41967628205
12254.4,14388.363015723642
296171.1,262848.1897000002
116042.02,27130.07027797008
32191.2,28566.674750000002
44464.0,20458.635
34885.14,20022.86220476189
94764.78,23317.9527
4738.15,3240.2482971106683
5081.6,6496.828527830503
24659.26,78031.85122416653
17507.29,22574.324733333342
95867.77,89256.3262688094
2004.0,2792.0027999999998
22872.55,37040.04491489898
43525.44,19792.746708834515
169939.16,1295714.907939048
23190.12,39130.89947142858
5565.88,5235.346533333327
7620.48,5862.766899999989
28402.43,30295.06149999998
17731.0,26398.719500000003
31500.0,11568.596903596404
10113.07,25426.434599999986
13190.94,33890.19609333333
82027.27,100923.91671469016
1425.45,1238.0013333333332
1051.2,1282.4724666666668
39600.0,18463.1338
14523.77,10222.492695147905
22698.0,5763.851837846472
35809.2,44178.268112216836
1885.09,1337.2295533333343
1900.8,2682.3097142857146
2420.0,3148.8809523809523
1465.5,2573.2010000000014
5655.54,4610.063599999996
1613.7,2693.629333333335
4429.25,10458.9864
35144.63,32108.699469802414
13894.35,7884.276099999997
32950.1,68544.9374078571
16175.52,57047.4285727173
20236.8,18468.6608
14196.6,7568.622699999998
2563.2,1366.319942857144
19250.0,15416.465058982685
35127.96,36057.75573000001
4578.0,10377.470806666664
122947.2,87587.52049999997
14226.5,56973.31438890695
56897.81,15384.739327097159
14462.28,15478.825383333324
37674.0,39012.96874500002
130152.0,71823.16640240872
665.55,2729.685743333335
272553.0,334646.66620869486
5536.34,7437.263322380942
1940.4,24353.630339999996
13644.75,6191.481799999997
7108.2,2529781.4229250015
1667.04,6089.713970238098
85498.51,450618.8503904365
26712.0,25516.593995588733
35809.11,27699.606099999986
2474.05,2601.5668909740243
756.0,2534.0154218181833
3367.64,9290.257968333344
4759.09,1301.2230049999996
1815.0,1969.5138500000003
18861.23,5981.124206031749
3850.92,10826.495874999999
26363.63,27096.483121553712
1638.0,2576.1270999999997
103021.6,104785.68534999988
2166.94,5992.055117499996
1209.6,3515.527996428575
36837.09,63204.0426602381
8352.0,19223.82441166676
468.0,344367.65036250034
2381.4,3037.1506999999983
919.63,2218.467799999999
10500.0,7346.795384848485
84949.2,65680.50351538461
60664.8,83978.66604235211
3766.11,2547.3167135714257
7695.0,6303.366881818179
4345.0,2372.1023666666665
45748.5,80821.37537333331
54219.37,405430.5436485713
41173.68,104718.58556806784
14076.72,15592.605839999991
49896.0,94016.4165
1694.8,2932.702953253968
7541.1,13441.630911789329
4712.4,3172.017700000002
63785.4,1013080.4141999998
39379.68,136131.53851408014
118944.0,57263.50006666667
18051.6,11085.836150952398
10682.55,5362.163350000002
304.8,172.27199404761893
57350.08,57350.08000000005
1152.2,4100.46858357143
8321.4,5126.100854880953
6444.3,19154.82608555557
69733.88,85732.41567315043
6587.35,6919.728744365079
4116.0,5090.137547319347
10344.99,8299.959997300097
4983.08,4076.821600000002
3852.5,43840.207976551224
1062.15,20618.098415375178
32876.63,75064.17062913743
4250.18,2320.205499999999
7550.4,17075.351381406974
5308.3,2177.663672857143
117810.0,19224.943600000006
6872.73,5003.282991111106
241.5,749.6864999999999
3606.0,8578.4632
6436.03,2155.2739
13209.92,24953.603867424248
244740.0,193727.8952928191
3880.8,882.5486249999999
2948.4,3149.8536333333327
2476.86,3499.835912138694
1165.91,1748.2002000000014
28763.0,15510.519776836554
10852.43,21096.97032840082
19022.28,27694.070745474975
25382.47,482012.4462816671
6546.94,5592.77568890221
9944.38,10392.617460674597
11927.06,36601.865721734546
19811.69,22712.096330545126
141600.0,228401.73469999994
5878.4,5878.400000000011
26618.76,13083.086644444447
3940.2,7352.192099999987
414000.0,361710.04
1131.84,2322.5600116666637
2097.0,1230.3451719946722
2686.36,794.4184000000004
5548.8,6024.168425
5602.5,8539.260135642135
8019.0,21759.051155670993
697.68,773.8643999999999
33264.0,44997.15565714289
2238.84,2238.839999999997
2662.08,1144.8668966666646
1881.82,1554.8862299999996
11505.0,21614.289283333335
236.52,477.8100333333339
10531.72,8031.189816666664
1483.32,33640.517194616106
160950.0,301388.58159333316
46480.0,37943.07334380953
24780.0,14269.325800000008
46020.0,3392.731929999999
35024.0,17676.48514310853
3550.61,3326.087110714283
3341.6,1006.8576866666652
1473.6,18936.962270879205
119196.0,91929.48364285713
441.0,9389.743233333333
5621.05,2838.6558599999953
125520.99,98660.59204166676
46849.58,57630.644171428605
3225.6,25823.798789784327
16144.8,25103.78548242423
4563.22,3688.281416663441
8231.4,3631.19895921331
3413.16,2568.1928575937955
68769.05,119047.96204999983
2054.11,4815.219653333329
15731.4,20569.23356314408
1356.6,4311.249085000003
3583.44,7432.111654404772
9280.5,5968.214933149349
45006.0,121405.52802513461
2645.95,19645.382368953407
74649.92,119174.90900952373
95260.0,406283.9879845495
210924.0,45060.402830833315
3887.11,4097.418545778482
6793.64,3421.9906821428567
13244.0,56169.29837500001
2856.0,1857.7535168276165
5633.06,3508.9976166666665
59512.06,206610.6290741667
7418.4,7421.348000000012
26749.8,22216.238025
108864.0,19465.578677948717
411.6,682.3672666666663
5494.54,39487.30469523813
16170.0,12964.568379393944
4986.0,5582.626680000002
96486.72,63996.75523939174
120393.0,58332.74333939394
4554.0,4469.686386349207
1406.88,2441.4480699999945
703.08,1306.846388333333
19540.8,19618.97550000003
12707.84,33253.99869999997
11214.0,30816.612286013984
14064.0,5760.046320000001
7710.85,2317.6779222222235
99211.32,158480.72608166112
2399.7,12421.79803333333
73485.64,16931.086629292637
103648.76,77640.73816954202
15235.0,29215.783809523808
109558.08,95691.15844166673
170848.0,500066.2866999998
137127.24,141615.83160000015
979.3,850.9092633333337
21166.2,18349.916930555537
1335.87,11340.777830000003
7184.0,5674.842293333333
1328.43,1561.8998873015873
777.52,777.5199999999994
4389.62,7972.007599999996
94135.77,109352.50576999997
74118.24,99903.49521428574
627.03,636.7198595238099
917.11,6166.9151076190465
5572.5,12975.135751168466
11168.64,31795.835936277046
33220.8,180083.11591428577
41967.18,359252.6971081868
140718.6,1369448.7737513676
593.06,1446.5729852380955
2289.0,8690.787433333335
23913.75,17500.084511111083
7770.0,3368.6484
6319.72,11144.153678106059
3585.6,3586.174442857142
22891.31,20339.711851002856
39144.0,181653.84539999996
531900.83,128394.5804812122
1279800.0,336251.5589
29387.52,26483.497643382394
13623.96,7625.404700000003
34911.21,31076.70637166666
36514.8,53569.0787237518
22311.0,14517.496396853145
600.0,725.2513
2975.28,3111.7743004761937
13722.23,24187.408233333335
9999.0,40494.741013945204
2399.4,2384.8812999999964
113910.0,90214.12933333332
6854.4,10386.857988759519
5459.4,2053.4490700000006
4534.2,6059.970499999997
46870.95,35555.7349666667
1974.79,2087.562136666665
1043.7,4464.30425
3798.85,3464.249929999999
1323.75,1537.9668754621855
1920.0,5259.84838095238
20952.96,32155.545511428572
13682.7,29551.654143333337
728.4,1111.9996468253955
6902.0,2985.2360666666673
9691.2,51346.85647142858
52614.0,192636.20937660168
1317851.24,149619.64085333317
32881.98,276809.167704127
1403.76,1730.5920066666677
125444.23,1075358.7473753178
26169.6,28234.272733333302
36734.4,51187.83799999999
43941.82,24893.130512821343
187084.8,323398.5968463448
36925.0,44222.708163333366
2465.28,9766.480923605399
5187.0,7397.43185833333
3843.72,14379.276463764236
10882.11,8979.996449087295
1008.9,2485.2206583333364
43453.89,61120.45202638346
8200.8,5776.716200000004
5316.96,3477.4303416666667
19554.37,2026.617816666667
34938.72,53884.24825002775
41696.64,7676.566033333325
2071.2,1532.2156999999997
4972.1,5563.0740695634895
400.68,492.35896666666696
77846.4,66375.36788226187
50551.2,118690.78031999999
695.42,8976.866771413255
1757.88,15392.532900000024
2451.8,2446.914383333334
5299.58,9709.921402878781
3205.44,2500.2736660872465
3431.0,2447.450280000001
30614.4,27375.089757142865
33054.55,38636.79161761901
35836.81,55366.73956666664
3088.5,7065.702319173883
6382.02,6382.0200000000095
8667.0,6120.846946672772
667.5,1279.347388095237
3531.6,17127.83671545454
19654.88,46820.8896285714
1628.92,3085.960646031746
872.72,771.9832260317462
249.78,4075.2346235020527
24261.43,9387.281143333323
3448.86,3171.8096658333316
33234.05,17261.78608000001
1150.0,4232.299542667325
2905.29,4160.818328333331
